site_no,Year,ROCK_NAME,ROCK_TYPE,AQ_NAME,AQ_CODE
USGS-404459073422401,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404503073501901,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404504073444401,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404504073501801,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404509073485301,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404510073560402,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404519073443801,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404538073544001,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404539073465301,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404613073545802,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404659073141801,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404703073483501,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404713072575701,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404732073482901,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404733073482901,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-404842124063901,2009,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-404927077392501,2009,Sandstone and carbonate-rock aquifers,500,Valley and Ridge carbonate-rock aquifers,505
USGS-404943124050502,2009,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-405017072495001,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-405150123582701,2009,NA,999,Other rocks,999
USGS-405330124082501,2009,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-405352124070901,2009,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-405411124052401,2009,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-405427090385501,2009,NA,999,Other rocks,999
USGS-405446072524801,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-405638089360801,2009,NA,999,Other rocks,999
USGS-405906072153501,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-410025089081001,2009,NA,999,Other rocks,999
USGS-410030087263101,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-410052072134001,2009,Semiconsolidated sand aquifers,200,Northern Atlantic Coastal Plain aquifer system,205
USGS-410203124062501,2009,NA,999,Other rocks,999
USGS-410243096082001,2009,NA,999,Other rocks,999
USGS-410243096082002,2009,NA,999,Other rocks,999
USGS-410243096082003,2009,NA,999,Other rocks,999
USGS-410253087280701,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-410420124083301,2009,NA,999,Other rocks,999
USGS-410859087370001,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-410919124075701,2009,NA,999,Other rocks,999
USGS-411119087143601,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-411231096193201,2009,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-411231096193202,2009,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-411231096193203,2009,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-411248087304901,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-412151096180802,2009,Sandstone aquifers,300,Lower Cretaceous aquifers,304
USGS-412212081230100,2009,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-412224081084300,2009,Sandstone aquifers,300,Pennsylvanian aquifers,310
USGS-412319081135000,2009,Sandstone aquifers,300,Pennsylvanian aquifers,310
USGS-412319081163000,2009,Sandstone aquifers,300,Pennsylvanian aquifers,310
USGS-412422072460401,2009,Sandstone aquifers,300,Early Mesozoic basin aquifers,308
USGS-412558081184200,2009,Sandstone aquifers,300,Pennsylvanian aquifers,310
USGS-412637095565903,2009,NA,999,Other rocks,999
USGS-412654089133301,2009,NA,999,Other rocks,999
USGS-412716081125401,2009,Sandstone aquifers,300,Pennsylvanian aquifers,310
USGS-412755091114101,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-412845081030100,2009,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-412926071324104,2009,NA,999,Other rocks,999
USGS-412948081090000,2009,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-413005081130000,2009,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-413028081221000,2009,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-413117081171900,2009,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-413225073130401,2009,NA,999,Other rocks,999
USGS-413230081190200,2009,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-413427072355501,2009,Sandstone aquifers,300,Early Mesozoic basin aquifers,308
USGS-413430124040001,2009,NA,999,Other rocks,999
USGS-413438091341201,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-413607081032500,2009,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-413630081145001,2009,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-413721084361000,2009,NA,999,Other rocks,999
USGS-413755081101200,2009,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-413925072544401,2009,Sandstone aquifers,300,Early Mesozoic basin aquifers,308
USGS-414121081030800,2009,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-414141096371701,2009,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-414208092312601,2009,NA,999,Other rocks,999
USGS-414430093220001,2009,NA,999,Other rocks,999
USGS-414700096134903,2009,Sandstone aquifers,300,Lower Cretaceous aquifers,304
USGS-414706124113701,2009,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-414742072490301,2009,Sandstone aquifers,300,Early Mesozoic basin aquifers,308
USGS-414818092055403,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-414825072350901,2009,Sandstone aquifers,300,Early Mesozoic basin aquifers,308
USGS-414826072290901,2009,Sandstone aquifers,300,Early Mesozoic basin aquifers,308
USGS-414827087544001,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-414911124060301,2009,NA,999,Other rocks,999
USGS-414911124124701,2009,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-414933070413002,2009,NA,999,Other rocks,999
USGS-415028084220400,2009,NA,999,Other rocks,999
USGS-415147092115301,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-415332124104201,2009,Unconsolidated sand and gravel aquifers,100,California Coastal Basin aquifers,103
USGS-415336072414801,2009,Sandstone aquifers,300,Early Mesozoic basin aquifers,308
USGS-415423070442901,2009,NA,999,Other rocks,999
USGS-415458097142201,2009,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-415522124084301,2009,NA,999,Other rocks,999
USGS-415545073000601,2009,NA,999,Other rocks,999
USGS-415752088244001,2009,NA,999,Other rocks,999
USGS-415856072263101,2009,Sandstone aquifers,300,Early Mesozoic basin aquifers,308
USGS-415910070445702,2009,NA,999,Other rocks,999
USGS-415953091435001,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-420013091431001,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-420013091442000,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-420013091442501,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-420024096485901,2009,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-420049076314001,2009,NA,999,Other rocks,999
USGS-420239070472201,2009,NA,999,Other rocks,999
USGS-420425097101301,2009,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-420540076030701,2009,NA,999,Other rocks,999
USGS-420710076225301,2009,NA,999,Other rocks,999
USGS-420712075432301,2009,NA,999,Other rocks,999
USGS-420922096514401,2009,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-421031072311601,2009,Sandstone aquifers,300,Early Mesozoic basin aquifers,308
USGS-421115091250501,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-421236072405601,2009,Sandstone aquifers,300,Early Mesozoic basin aquifers,308
USGS-421350076110301,2009,NA,999,Other rocks,999
USGS-421350076362401,2009,NA,999,Other rocks,999
USGS-421432088182801,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-421445097123801,2009,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-421633088125801,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-421733075283601,2009,NA,999,Other rocks,999
USGS-421744071115201,2009,NA,999,Other rocks,999
USGS-421918075191001,2009,NA,999,Other rocks,999
USGS-421954075583501,2009,NA,999,Other rocks,999
USGS-422050075095701,2009,NA,999,Other rocks,999
USGS-422156097314301,2009,Unconsolidated sand and gravel aquifers,100,High Plains aquifer,107
USGS-422452076140301,2009,NA,999,Other rocks,999
USGS-422605075480301,2009,NA,999,Other rocks,999
USGS-422946075131501,2009,NA,999,Other rocks,999
USGS-422947075573901,2009,NA,999,Other rocks,999
USGS-423032083295700,2009,NA,999,Other rocks,999
USGS-423231074403301,2009,NA,999,Other rocks,999
USGS-423241074491101,2009,NA,999,Other rocks,999
USGS-423244075311201,2009,NA,999,Other rocks,999
USGS-423247071031301,2009,NA,999,Other rocks,999
USGS-423325071300301,2009,NA,999,Other rocks,999
USGS-423354075414301,2009,NA,999,Other rocks,999
USGS-423419093172401,2009,Sandstone and carbonate-rock aquifers,500,Mississippian aquifers,503
USGS-423453076074201,2009,NA,999,Other rocks,999
USGS-423523088244901,2009,NA,999,Other rocks,999
USGS-423916075462901,2009,NA,999,Other rocks,999
USGS-423938075024001,2009,NA,999,Other rocks,999
USGS-424012070581101,2009,NA,999,Other rocks,999
USGS-424119075334501,2009,NA,999,Other rocks,999
USGS-424204074501901,2009,NA,999,Other rocks,999
USGS-424350071010201,2009,NA,999,Other rocks,999
USGS-424430076014901,2009,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416
USGS-424604075110301,2009,NA,999,Other rocks,999
USGS-424750075502401,2009,NA,999,Other rocks,999
USGS-424928075315301,2009,NA,999,Other rocks,999
USGS-425033083080900,2009,NA,999,Other rocks,999
USGS-425036075014601,2009,NA,999,Other rocks,999
USGS-425304075111801,2009,NA,999,Other rocks,999
USGS-425422072313601,2009,NA,999,Other rocks,999
USGS-425913088133801,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-430549092272301,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-430616071020801,2009,NA,999,Other rocks,999
USGS-430728088132801,2009,Carbonate-rock aquifers,400,Silurian-Devonian aquifers,410
USGS-431008082580700,2009,NA,999,Other rocks,999
USGS-431339093155901,2009,Carbonate-rock aquifers,400,Upper carbonate aquifer,412
USGS-431650071492201,2009,NA,999,Other rocks,999
USGS-431948073382001,2009,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416
USGS-432313073545601,2009,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416
USGS-432428073311501,2009,Carbonate-rock aquifers,400,New York and New England carbonate-rock aquifers,416
USGS-432430070305501,2009,NA,999,Other rocks,999
USGS-432902073415201,2009,NA,999,Other rocks,999
USGS-432950073294101,2009,NA,999,Other rocks,999
USGS-433303073213001,2009,NA,999,Other rocks,999
USGS-433421096434401,2009,NA,999,Other rocks,999
USGS-433542089204601,2009,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-433703073415601,2009,NA,999,Other rocks,999
USGS-433843108122001,2009,Sandstone aquifers,300,Lower Cretaceous aquifers,304
USGS-434155073302501,2009,NA,999,Other rocks,999
USGS-434358108102901,2009,NA,999,Other rocks,999
USGS-435339089305001,2009,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-435402108052101,2009,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-435819107580601,2009,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-440032107573401,2009,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-440232107561201,2009,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-441137070312501,2009,NA,999,Other rocks,999
USGS-441258073261901,2009,NA,999,Other rocks,999
USGS-441449073494201,2009,NA,999,Other rocks,999
USGS-441800074050702,2009,NA,999,Other rocks,999
USGS-441948088223301,2009,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-442101073425601,2009,NA,999,Other rocks,999
USGS-442333089055201,2009,NA,999,Other rocks,999
USGS-442430074050207,2009,NA,999,Other rocks,999
USGS-442605070122401,2009,NA,999,Other rocks,999
USGS-442650108251501,2009,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-442859073250301,2009,NA,999,Other rocks,999
USGS-442912108240601,2009,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-443042092570401,2009,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-443102073370601,2009,NA,999,Other rocks,999
USGS-443254109000601,2009,Sandstone aquifers,300,Upper Cretaceous aquifers,315
USGS-443342089171601,2009,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-443359071592501,2009,NA,999,Other rocks,999
USGS-443502092212301,2009,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-443748093035901,2009,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-443936092514401,2009,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-444143073392401,2009,NA,999,Other rocks,999
USGS-444147108472802,2009,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-444158088263601,2009,Sandstone aquifers,300,Cambrian-Ordovician aquifer system,312
USGS-444212108390801,2009,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-444319073492101,2009,NA,999,Other rocks,999
USGS-444424095312301,2009,Sandstone aquifers,300,Lower Cretaceous aquifers,304
USGS-444431095324101,2009,Sandstone aquifers,300,Lower Cretaceous aquifers,304
USGS-444443095305001,2009,Sandstone aquifers,300,Lower Cretaceous aquifers,304
USGS-444447095293501,2009,Sandstone aquifers,300,Lower Cretaceous aquifers,304
USGS-444453108452301,2009,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-444514108545401,2009,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-444603108383401,2009,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-444633108450401,2009,Sandstone aquifers,300,Lower Tertiary aquifers,314
USGS-444702069490301,2009,NA,999,Other rocks,999
USGS-444914108214101,2009,Sandstone aquifers,300,Lower Cretaceous aquifers,304
