"huc8","combined"
"02080206","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Northern Atlantic Coastal Plain aquifer system"", ""Early Mesozoic basin aquifers"", ""Early Mesozoic basin aquifers"", ""Early Mesozoic basin aquifers"")"
"02080108","c(""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"")"
"03010203","c(""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"")"
"03010107","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Northern Atlantic Coastal Plain aquifer system"", ""Castle Hayne aquifer"")"
"03010102","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Early Mesozoic basin aquifers"", ""Early Mesozoic basin aquifers"", ""Early Mesozoic basin aquifers"", ""Early Mesozoic basin aquifers"")"
"03010103","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Early Mesozoic basin aquifers"")"
"03010104","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Early Mesozoic basin aquifers"")"
"03010106","Piedmont and Blue Ridge crystalline-rock aquifers"
"03010204","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Northern Atlantic Coastal Plain aquifer system"")"
"03010101","c(""Valley and Ridge aquifers"", ""Valley and Ridge carbonate-rock aquifers"", ""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"", ""Valley and Ridge aquifers"")"
"03010105","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Early Mesozoic basin aquifers"", ""Early Mesozoic basin aquifers"")"
"03010201","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Northern Atlantic Coastal Plain aquifer system"")"
"03010205","c(""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", 
""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", 
""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", 
""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system""
)"
"03010202","Northern Atlantic Coastal Plain aquifer system"
"03020202","c(""Northern Atlantic Coastal Plain aquifer system"", ""Castle Hayne aquifer"")"
"03020103","c(""Northern Atlantic Coastal Plain aquifer system"", ""Castle Hayne aquifer"")"
"03020201","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Northern Atlantic Coastal Plain aquifer system"", ""Surficial aquifer system"")"
"03020302","c(""Surficial aquifer system"", ""Surficial aquifer system"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", 
""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
"03020105","c(""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", 
""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", 
""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", 
""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"")"
"03020101","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Northern Atlantic Coastal Plain aquifer system"")"
"03020102","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Northern Atlantic Coastal Plain aquifer system"")"
"03020104","c(""Northern Atlantic Coastal Plain aquifer system"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"")"
"03020203","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Northern Atlantic Coastal Plain aquifer system"", ""Castle Hayne aquifer"")"
"03020204","c(""Northern Atlantic Coastal Plain aquifer system"", ""Castle Hayne aquifer"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", 
""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"")"
"03020301","c(""Castle Hayne aquifer"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", 
""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"", ""Castle Hayne aquifer"")"
"03030006","c(""Northern Atlantic Coastal Plain aquifer system"", ""Surficial aquifer system"")"
"03030007","c(""Northern Atlantic Coastal Plain aquifer system"", ""Castle Hayne aquifer"", ""Surficial aquifer system"")"
"03030005","c(""Surficial aquifer system"", ""Northern Atlantic Coastal Plain aquifer system"", ""Castle Hayne aquifer"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
"03030003","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Northern Atlantic Coastal Plain aquifer system"")"
"03030004","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Northern Atlantic Coastal Plain aquifer system"")"
"03030002","Piedmont and Blue Ridge crystalline-rock aquifers"
"03040208","c(""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
"03040101","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Early Mesozoic basin aquifers"")"
"03040202","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"")"
"03040201","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Northern Atlantic Coastal Plain aquifer system"", ""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"")"
"03040203","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Northern Atlantic Coastal Plain aquifer system"", ""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
"03040204","c(""Northern Atlantic Coastal Plain aquifer system"", ""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
"03040206","Surficial aquifer system"
"03040102","Piedmont and Blue Ridge crystalline-rock aquifers"
"03040103","Piedmont and Blue Ridge crystalline-rock aquifers"
"03040104","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Northern Atlantic Coastal Plain aquifer system"", ""Southeastern Coastal Plain aquifer system"")"
"03040105","Piedmont and Blue Ridge crystalline-rock aquifers"
"03040205","c(""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"")"
"03040207","c(""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
"03050101","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Piedmont and Blue Ridge carbonate-rock aquifers"")"
"03050201","c(""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
"03050202","Surficial aquifer system"
"03050206","c(""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
"03050207","c(""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
"03050209","c(""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
"03050210","Surficial aquifer system"
"03050104","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"")"
"03050110","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"")"
"03050203","c(""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"")"
"03050205","Surficial aquifer system"
"03050103","Piedmont and Blue Ridge crystalline-rock aquifers"
"03050102","Piedmont and Blue Ridge crystalline-rock aquifers"
"03050111","c(""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"")"
"03050106","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Southeastern Coastal Plain aquifer system"")"
"03050107","Piedmont and Blue Ridge crystalline-rock aquifers"
"03050108","Piedmont and Blue Ridge crystalline-rock aquifers"
"03050112","c(""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
"03050204","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"")"
"03050208","c(""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
"03050105","Piedmont and Blue Ridge crystalline-rock aquifers"
"03050109","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Southeastern Coastal Plain aquifer system"")"
"03060107","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Southeastern Coastal Plain aquifer system"")"
"03060104","Piedmont and Blue Ridge crystalline-rock aquifers"
"03060105","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Southeastern Coastal Plain aquifer system"")"
"03060108","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"", ""Other rocks"")"
"03060201","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"", ""Other rocks"")"
"03060202","Surficial aquifer system"
"03060203","Surficial aquifer system"
"03060204","c(""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
"03060102","Piedmont and Blue Ridge crystalline-rock aquifers"
"03060103","Piedmont and Blue Ridge crystalline-rock aquifers"
"03060106","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"", ""Other rocks"")"
"03060110","Surficial aquifer system"
"03060101","Piedmont and Blue Ridge crystalline-rock aquifers"
"03060109","Surficial aquifer system"
"03070201","Surficial aquifer system"
"03070104","c(""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"", ""Other rocks"")"
"03070101","Piedmont and Blue Ridge crystalline-rock aquifers"
"03070102","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"", ""Other rocks"")"
"03070103","c(""Piedmont and Blue Ridge crystalline-rock aquifers"", ""Southeastern Coastal Plain aquifer system"")"
"03070105","c(""Southeastern Coastal Plain aquifer system"", ""Surficial aquifer system"", ""Other rocks"")"
"03070106","c(""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
"03070107","c(""Surficial aquifer system"", ""Other rocks"")"
"03070202","Surficial aquifer system"
"03070204","c(""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
"03070205","c(""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"", ""Surficial aquifer system"")"
