"huc10","combined"
"1712000504","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1712000515","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1712000902","c(""Pacific Northwest basaltic-rock aquifers"", ""Basin and Range basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1712000102","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1712000801","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1712000702","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1712000103","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1712000105","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1712000106","Pacific Northwest basaltic-rock aquifers"
"1712000107","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"1712000201","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1712000202","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1712000203","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1712000204","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1712000205","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"")"
"1712000206","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1712000207","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1712000301","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1712000302","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1712000303","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1712000304","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1712000402","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"1712000403","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1712000404","Pacific Northwest basaltic-rock aquifers"
"1712000802","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1801020705","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1801010101","Other rocks"
"1801020404","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1801020406","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1801020409","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"")"
"1801020603","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1801020606","Other rocks"
"1801020302","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1801020303","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1801020601","Pacific Northwest basaltic-rock aquifers"
"1801020602","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"")"
"1801020604","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"")"
"1801010102","Other rocks"
"1801010103","Other rocks"
"1801010104","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801010201","Other rocks"
"1801010202","Other rocks"
"1801010203","Other rocks"
"1801010204","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801010205","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1801010206","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1801010301","Other rocks"
"1801010305","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801010302","Other rocks"
"1801010303","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801010304","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801010401","Other rocks"
"1801010402","Other rocks"
"1801010403","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801010404","Other rocks"
"1801010405","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801010501","Other rocks"
"1801010502","Other rocks"
"1801010503","Other rocks"
"1801010504","Other rocks"
"1801010505","Other rocks"
"1801010506","Other rocks"
"1801010507","Other rocks"
"1801010508","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801010509","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801010510","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801010601","Other rocks"
"1801010602","Other rocks"
"1801020605","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"")"
"1801010105","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1801020909","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801020906","Other rocks"
"1801020907","Other rocks"
"1801020908","Other rocks"
"1801020910","Other rocks"
"1801020911","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801021001","Other rocks"
"1801021002","Other rocks"
"1801021003","Other rocks"
"1801021004","Other rocks"
"1801021101","Other rocks"
"1801021102","Other rocks"
"1801021103","Other rocks"
"1801021104","Other rocks"
"1801021105","Other rocks"
"1801021106","Other rocks"
"1801021107","Other rocks"
"1801021108","Other rocks"
"1801021109","Other rocks"
"1801021110","Other rocks"
"1801021111","Other rocks"
"1801021112","Other rocks"
"1801021204","Other rocks"
"1801021201","Other rocks"
"1801021202","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801021203","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801021205","Other rocks"
"1801020806","Other rocks"
"1801020805","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1801020901","Other rocks"
"1801020902","Other rocks"
"1801020903","Other rocks"
"1801020904","Other rocks"
"1801020905","Other rocks"
"1801020408","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1801020412","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"1801020104","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"1801020101","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"1801020102","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1801020103","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1801020105","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1801020106","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1801020201","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1801020202","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1801020203","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1801020204","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"")"
"1801020205","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"")"
"1801020206","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1801020207","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"")"
"1801020301","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1801020405","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1801020407","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1801010511","c(""Other rocks"", ""California Coastal Basin aquifers"", ""Other rocks"", ""Other rocks"")"
"1801010702","Other rocks"
"1801010603","Other rocks"
"1801010604","Other rocks"
"1801010701","Other rocks"
"1801010703","c(""Other rocks"", ""California Coastal Basin aquifers"", ""Other rocks"", ""Other rocks"")"
"1801010704","Other rocks"
"1801010801","Other rocks"
"1801010802","Other rocks"
"1801010803","Other rocks"
"1801010804","Other rocks"
"1801010805","Other rocks"
"1801010806","Other rocks"
"1801010807","Other rocks"
"1801010808","Other rocks"
"1801010809","Other rocks"
"1801010901","Other rocks"
"1801011001","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1801011002","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801011003","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801011004","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801011005","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801011006","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801011008","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1801020401","Pacific Northwest basaltic-rock aquifers"
"1801020402","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"1801020403","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"1801020410","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1801020411","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"")"
"1801020413","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1801020414","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"1801020501","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1801020502","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"1801020503","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1801020607","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"")"
"1801020608","Other rocks"
"1801020609","Other rocks"
"1801020610","Other rocks"
"1801020611","Other rocks"
"1801020701","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1801020801","Other rocks"
"1801020702","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1801020703","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1801020704","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1801020802","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1801020803","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1801020804","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1801010902","c(""Other rocks"", ""California Coastal Basin aquifers"", ""Other rocks"")"
"1801011009","c(""Other rocks"", ""California Coastal Basin aquifers"", ""Other rocks"")"
"1801011007","c(""Other rocks"", ""California Coastal Basin aquifers"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"1802015606","c(""Pacific Northwest basaltic-rock aquifers"", ""Central Valley aquifer system"")"
"1802015802","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Central Valley aquifer system"")"
"1802010410","Central Valley aquifer system"
"1802011504","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802012202","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802000301","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"1802012203","Other rocks"
"1802012301","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802012303","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802000103","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1802016304","Central Valley aquifer system"
"1802016306","Central Valley aquifer system"
"1802016307","c(""Central Valley aquifer system"", ""Other rocks"", ""Other rocks"")"
"1802000202","c(""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"")"
"1802016204","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1802015901","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802015902","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802016101","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802016102","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802016202","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1802016103","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802016201","Other rocks"
"1802016203","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1802016205","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802016301","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802016302","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802016303","Central Valley aquifer system"
"1802016305","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802000104","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802000105","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802015903","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802015905","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802016104","Central Valley aquifer system"
"1802011603","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1802011604","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1802011605","Other rocks"
"1802011606","c(""Other rocks"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"", ""California Coastal Basin aquifers"")"
"1802011607","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802012101","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802012102","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802012103","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"1802012104","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802012105","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"1802012106","Other rocks"
"1802012107","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"1802012108","Other rocks"
"1802012201","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802012501","Other rocks"
"1802012502","Other rocks"
"1802012503","Other rocks"
"1802012504","Other rocks"
"1802012505","Other rocks"
"1802012506","Other rocks"
"1802012507","Other rocks"
"1802012508","Other rocks"
"1802012510","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802012601","Other rocks"
"1802012603","Other rocks"
"1802012604","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802012605","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802012801","Other rocks"
"1802012802","Other rocks"
"1802012803","Other rocks"
"1802012805","Other rocks"
"1802012806","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802012901","Other rocks"
"1802012902","Other rocks"
"1802012903","Other rocks"
"1802012904","Other rocks"
"1802012905","Other rocks"
"1802012906","Other rocks"
"1802012907","Other rocks"
"1802015101","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802015102","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802015202","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802015103","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802015104","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802015201","Other rocks"
"1802015203","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802015204","Other rocks"
"1802015205","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Central Valley aquifer system"")"
"1802015206","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802015207","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Central Valley aquifer system"")"
"1802015208","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802015301","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"1802015302","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Other rocks"")"
"1802015303","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1802015401","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802015402","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802015403","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802015404","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802015405","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1802015501","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"")"
"1802015502","Central Valley aquifer system"
"1802015503","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802015504","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Central Valley aquifer system"")"
"1802015604","Other rocks"
"1802015601","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Central Valley aquifer system"")"
"1802015602","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802015603","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Central Valley aquifer system"")"
"1802015605","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802015701","c(""Pacific Northwest basaltic-rock aquifers"", ""Central Valley aquifer system"")"
"1802015702","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"", ""Central Valley aquifer system"")"
"1802015703","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802015704","c(""Pacific Northwest basaltic-rock aquifers"", ""Central Valley aquifer system"")"
"1802015705","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Central Valley aquifer system"")"
"1802015706","c(""Pacific Northwest basaltic-rock aquifers"", ""Central Valley aquifer system"")"
"1802015707","c(""Pacific Northwest basaltic-rock aquifers"", ""Central Valley aquifer system"")"
"1802015801","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"1802015803","c(""Pacific Northwest basaltic-rock aquifers"", ""Central Valley aquifer system"")"
"1802015804","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Central Valley aquifer system"", ""Other rocks"")"
"1802012206","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802012204","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802012205","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802012207","Other rocks"
"1802012208","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802012209","Other rocks"
"1802012302","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802012304","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802012305","Other rocks"
"1802012306","Other rocks"
"1802012307","Other rocks"
"1802012602","Other rocks"
"1802012509","Other rocks"
"1802012804","Other rocks"
"1802000204","c(""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"1802000310","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802000311","Other rocks"
"1802000312","Other rocks"
"1802000313","Other rocks"
"1802000401","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802000201","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"")"
"1802000203","c(""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basaltic-rock aquifers"")"
"1802000205","c(""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"")"
"1802000206","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1802000207","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802000208","c(""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"")"
"1802000209","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1802000210","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802000211","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1802000212","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802000213","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802000214","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802000215","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802000216","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802000217","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802000302","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1802000218","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802000219","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802000303","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"")"
"1802000304","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802000305","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802000306","c(""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Other rocks"")"
"1802000307","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1802000308","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Other rocks"")"
"1802000309","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"")"
"1802010402","Central Valley aquifer system"
"1802000503","Other rocks"
"1802000504","Other rocks"
"1802010401","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802010403","Central Valley aquifer system"
"1802011102","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802011103","Central Valley aquifer system"
"1802011501","Other rocks"
"1802011502","Other rocks"
"1802011503","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802011505","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802011506","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802011601","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1802011602","c(""Other rocks"", ""California Coastal Basin aquifers"")"
"1802000402","c(""Other rocks"", ""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802000403","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802000404","Other rocks"
"1802000405","Other rocks"
"1802000501","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"")"
"1802000502","c(""Other rocks"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802010404","Central Valley aquifer system"
"1802010405","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802010406","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802010407","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802010408","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802010409","Central Valley aquifer system"
"1802010412","Central Valley aquifer system"
"1802011101","c(""Other rocks"", ""Central Valley aquifer system"")"
"1802000101","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802000102","c(""Pacific Northwest basaltic-rock aquifers"", ""Pacific Northwest basin-fill aquifers"")"
"1802010411","Central Valley aquifer system"
"1802015904","c(""Central Valley aquifer system"", ""Other rocks"")"
"1803000302","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000313","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000314","c(""Other rocks"", ""Central Valley aquifer system"", ""California Coastal Basin aquifers"")"
"1803000101","Other rocks"
"1803000102","Other rocks"
"1803000103","Other rocks"
"1803000104","Other rocks"
"1803000105","Other rocks"
"1803000106","Other rocks"
"1803000201","Other rocks"
"1803000202","Other rocks"
"1803000206","Other rocks"
"1803000203","Other rocks"
"1803000204","Other rocks"
"1803000205","Other rocks"
"1803000207","Other rocks"
"1803000301","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000303","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000304","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000305","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000306","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000307","c(""Other rocks"", ""Central Valley aquifer system"")"
"1803000501","Other rocks"
"1803000402","Other rocks"
"1803000403","c(""Other rocks"", ""Central Valley aquifer system"")"
